name,genre,length,tempo,mfcc1_mean,mfcc2_mean,mfcc3_mean,mfcc4_mean,mfcc5_mean,mfcc6_mean,mfcc7_mean,mfcc8_mean,mfcc9_mean,mfcc10_mean,mfcc11_mean,mfcc12_mean,mfcc13_mean,mfcc1_var,mfcc2_var,mfcc3_var,mfcc4_var,mfcc5_var,mfcc6_var,mfcc7_var,mfcc8_var,mfcc9_var,mfcc10_var,mfcc11_var,mfcc12_var,mfcc13_var,chroma_stft_mean,chroma_stft_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,rms_mean,rms_var,mel_mean,mel_var,contrast_mean,contrast_var,tonnetz_mean,tonnetz_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var
reggae_00031,reggae,30,161.4990234,-226.41882,103.35993,0.1665024,43.973858,10.65059,35.21007,8.444857,21.145638,-3.2926626,15.537871,-3.0108566,11.102893,1.7772818,8541.488,654.0428,990.35034,353.57434,520.4532,275.1415,196.99313,100.82715,144.36418,95.87732,88.17104,90.66098,64.21493,0.4904192,0.08295292,1578.979752,522222.7142,2022.443837,258455.6657,3540.945255,3297046.519,0.058622472,0.001610081,0.0919936,0.001867691,2.3898478,525.0572,21.91056018,62.14389784,0.031795382,0.002939827,-2.59E-06,0.004729853,-1.35E-05,0.002458758
reggae_00032,reggae,30,151.9990809,-243.80943,123.347595,-15.57089,38.883972,6.487192,25.511738,3.0363429,17.175442,-0.21269456,8.983332,-2.4875262,6.7616143,-3.4531975,4798.928,766.79364,955.6005,497.00528,317.2211,163.38603,138.00803,85.64848,86.955795,82.49235,55.829735,59.842632,50.0371,0.48696232,0.08433544,1510.80665,332495.6111,1850.30056,222308.7875,3319.12993,2058272.023,0.065863925,0.001468413,0.063896276,0.001593881,1.3279274,195.72095,20.45558242,59.33474899,-0.000436378,0.003075246,8.04E-07,0.001610112,-1.49E-05,0.002349991
reggae_00033,reggae,30,117.4538352,-249.42773,111.49365,11.282426,41.328262,-2.88513,34.554276,0.42364582,22.346,-9.966396,10.2083845,-2.8217611,8.728782,-1.4477806,6459.254,814.8718,1415.7521,302.91733,297.23782,228.82845,208.66951,107.46327,98.81405,133.6205,63.207592,71.18795,43.336056,0.44672203,0.088941105,1615.903612,652016.4808,2062.86774,195306.0492,3560.145139,3782174.758,0.05914779,0.00372288,0.074202016,0.001335049,1.5963784,170.71902,21.04312696,77.60094516,0.005528253,0.004615907,1.67E-06,0.003616531,-9.89E-06,0.001539432
reggae_00034,reggae,30,184.5703125,-238.86949,132.32365,-0.12489059,41.233845,2.4230201,19.0934,7.968853,19.94468,-0.6315844,11.098161,-1.7195421,9.940313,3.0247061,5880.1733,797.2956,579.8062,239.53696,250.96391,240.36955,197.40988,93.9517,102.06843,124.49336,75.377045,73.01335,65.903725,0.47058526,0.08830888,1291.482455,473794.9385,1746.298069,289055.1593,2827.566235,2981631.778,0.044613865,0.000809992,0.082489036,0.00185792,2.034404,428.519,21.23146486,55.92612514,0.0145432,0.002771245,3.34E-06,0.003854468,-1.45E-05,0.002116256
reggae_00035,reggae,30,107.6660156,-223.36678,114.212555,-4.424649,40.187866,-5.0985384,24.676882,0.72357184,17.049505,-2.3657622,11.154623,-3.0846279,6.1297007,-5.687176,6421.8384,706.2781,586.84064,307.06854,310.35294,251.35255,209.53928,130.66719,108.35592,75.6899,77.79072,57.854496,51.676388,0.45854,0.0870696,1699.835393,552701.3736,2030.717484,211599.0833,3787.335432,2852846.747,0.061317467,0.001802961,0.073211916,0.001889426,1.6798726,296.0312,20.45179795,67.19561129,0.008192298,0.00311077,3.51E-06,0.002642801,-1.62E-05,0.002490037
reggae_00036,reggae,30,86.1328125,-236.62389,91.68299,1.8581239,45.465084,1.2693518,32.259144,9.054458,19.607553,-5.0637455,10.95754,-4.013188,7.5379105,-0.3325838,5501.9224,705.26483,606.3035,194.90756,265.01172,228.2188,295.82785,198.24051,111.85872,159.13733,89.090904,102.08627,112.332565,0.43454266,0.09364377,1811.514792,654482.9816,2166.312468,182449.8129,4119.283425,2872273.315,0.059239249,0.002021556,0.07998149,0.003175405,2.23716,992.2017,22.1907172,63.12061195,-0.007544526,0.004990115,2.01E-06,0.003827372,-1.43E-05,0.003328854
reggae_00037,reggae,30,151.9990809,-242.5513,98.308784,-3.8207762,46.032425,3.286847,29.200768,8.863108,26.982607,4.7228484,13.119676,-0.6375585,12.055011,3.00419,10494.38,592.53986,794.8513,299.32025,465.70657,188.15059,187.63885,182.52171,122.48549,123.68905,97.75506,92.11834,79.61933,0.51773757,0.08531305,1709.714456,524436.3856,2068.006262,191233.5393,3837.668461,2770279.774,0.063287599,0.002710555,0.08624027,0.002751544,2.3787286,551.67224,20.20094623,65.87181425,0.012881628,0.002338617,-4.49E-06,0.00381215,-2.00E-07,0.003273077
reggae_00038,reggae,30,95.703125,-240.0093,108.755516,-8.202256,32.197624,-8.81615,18.640667,-4.7014017,15.518407,-3.7182035,14.536973,-4.7924466,6.403633,-2.9500246,8283.209,657.3951,1170.8739,242.69638,226.74495,241.58044,210.6918,201.81822,152.11465,198.00125,168.821,200.38278,125.53274,0.37383953,0.104139134,1701.103193,523580.0697,2000.431341,219741.2715,3693.84433,2824166.856,0.065554781,0.002625851,0.07575375,0.00141941,1.652986,226.64091,22.53174613,68.86207978,-0.003786783,0.009506169,4.05E-06,0.004466332,-1.36E-05,0.001768952
reggae_00039,reggae,30,151.9990809,-300.35504,99.25266,52.999855,43.226738,18.883024,24.848497,-7.955614,22.175869,1.7826729,24.79426,8.393651,20.713451,2.804007,11897.883,1087.7943,2220.2366,502.00885,338.78412,198.29865,187.49046,109.696205,71.19911,86.27068,79.49295,80.06478,61.605717,0.5074149,0.093022935,1312.737306,540768.2804,2137.46014,224721.7788,2649.925643,5110375.912,0.025949579,0.000353117,0.10385959,0.003736482,3.4182715,1609.0729,21.7125322,65.44054241,-0.017528288,0.003284942,-9.52E-08,0.007935317,-1.38E-05,0.002479848
reggae_00040,reggae,30,92.28515625,-296.0808,93.19381,-31.427439,29.488941,-18.94015,1.9491984,-19.49847,-6.2451177,-24.019804,-7.098768,-14.191153,3.2708812,-10.612779,14092.768,1568.0212,626.15063,902.8752,355.8987,354.5429,299.0917,208.15973,141.90854,115.921776,211.88477,201.78378,231.00082,0.30261552,0.095048666,2031.888231,845613.5472,1850.201936,134235.1597,3837.84346,1953425.891,0.101045496,0.007552666,0.03906876,0.000897627,0.49440616,13.679675,21.33648353,50.2416571,0.014387195,0.024192909,-7.10E-06,0.001361611,-9.03E-06,0.000612807
reggae_00041,reggae,30,143.5546875,-177.2906,89.63707,9.614038,65.46783,-1.0167575,15.514672,8.010461,16.342636,0.26795143,2.6445181,2.8961604,0.6422158,2.5766916,4859.4785,1031.6377,730.44824,303.28796,327.13385,223.0336,131.10721,95.58321,89.34227,113.1857,92.15673,66.30506,68.10203,0.37360558,0.091945276,1931.48969,588238.3233,2205.638614,154989.1594,4123.183401,2115026.78,0.05904764,0.001419227,0.11992645,0.000974166,3.4646838,492.69583,19.73112177,22.38048913,-0.028734594,0.01142656,9.03E-06,0.011094199,-7.48E-06,0.00155519
reggae_00042,reggae,30,123.046875,-174.81073,79.29305,-24.333023,17.978056,24.470284,15.726947,7.472576,4.2259116,3.917073,4.8066626,2.7606578,1.7235028,-2.344012,3921.2354,613.27924,780.8497,357.4167,260.70282,126.45507,161.21411,97.673584,92.22879,92.78958,85.68335,67.1424,80.22053,0.43341032,0.08373025,2480.845933,685452.1917,2521.709479,298187.7746,5049.419467,3710109.511,0.105710623,0.003307844,0.071250305,0.001476917,1.3913581,241.94237,18.30439851,16.78875362,0.019349682,0.008316857,-0.000953061,0.003092716,-0.001066915,0.001771533
reggae_00043,reggae,30,151.9990809,-164.68898,142.69797,-41.473988,41.23485,16.18847,-5.5709586,7.642461,5.6203566,0.80288523,-10.477527,-2.348063,-0.49498358,-3.0664115,3402.978,377.7202,324.02438,102.54534,245.16563,132.31793,65.152916,72.75262,54.51516,76.46987,76.23952,55.072113,51.35837,0.33477825,0.08534391,1484.743426,114576.3564,1644.31377,51291.96334,2775.208219,213386.7501,0.076026373,0.001134018,0.11061871,0.001780382,2.9714441,275.16083,19.47890306,23.62319748,0.055488373,0.011727382,3.56E-06,0.009363214,-1.48E-05,0.002126388
reggae_00044,reggae,30,172.265625,-104.24897,83.94451,18.881548,28.945412,10.63566,9.320364,9.311715,6.524005,3.008459,2.4963021,2.7950141,-0.20271972,3.1010103,3829.798,765.4707,493.11948,282.28827,168.49562,162.9812,159.81676,128.90587,104.26529,104.30338,60.57578,56.50899,40.358105,0.44927633,0.08109264,2454.215349,887594.3539,2820.883466,214242.9976,5582.274578,3843404.676,0.087576946,0.002558822,0.15244086,0.003372284,6.015664,1505.9938,17.55542743,19.33434344,0.006957429,0.00380118,7.21E-06,0.012257212,-1.43E-05,0.006770565
reggae_00045,reggae,30,161.4990234,-120.324814,16.383318,25.04658,37.25922,9.280131,13.014446,3.2297337,5.967852,4.0833497,1.6961602,1.889663,2.6729698,2.0346594,6122.452,874.173,1044.0508,454.74777,225.22838,133.67857,190.6473,100.35324,103.879585,91.35904,98.62988,66.012405,62.647484,0.4575736,0.08140353,4283.044763,984114.6895,3112.055081,142392.8407,7926.302071,1831608.891,0.223920415,0.008540186,0.09121401,0.001319565,1.5096023,79.42695,17.63099807,17.67483069,-0.002155006,0.006343099,2.34E-05,0.003891367,-6.71E-05,0.003531038
reggae_00046,reggae,30,172.265625,-169.03961,79.50441,15.242741,42.74113,7.68792,17.028828,-5.9826922,0.54102665,0.06319964,-0.9479885,0.83621585,-1.5890546,-2.892287,3005.1226,740.27625,436.15186,331.41882,176.99338,101.224655,114.18467,69.63758,74.43349,88.32469,79.01716,55.33444,60.930122,0.32430077,0.10223927,2322.292976,763440.1703,2592.907139,224871.075,5228.02672,3059147.065,0.08097759,0.002654942,0.09348249,0.001120299,2.2619534,337.36823,18.91027345,21.44671281,-0.01802047,0.016141938,-2.76E-06,0.0070042,-2.73E-05,0.000973807
reggae_00047,reggae,30,143.5546875,-140.31783,69.632965,-9.986164,52.16775,3.2691405,4.559303,-3.4938624,2.92315,-6.571258,-2.642122,-1.7314113,-6.9437375,-5.8254113,4130.419,1095.059,634.83813,426.56873,319.58273,150.14815,183.94597,156.81544,145.93439,130.96936,100.22067,96.12959,85.276306,0.34247676,0.094064996,2477.929899,622546.856,2309.85528,84856.66608,4759.787885,1269713.43,0.114978897,0.004924373,0.10929273,0.002129987,2.7194338,353.03983,19.20157903,21.1029462,0.019836885,0.008627324,3.03E-08,0.006738965,-3.27E-06,0.004002412
reggae_00048,reggae,30,89.10290948,-123.733696,66.19565,8.181811,49.759678,8.538771,25.88335,-5.3920436,12.895175,-2.5414345,6.7968063,-3.5781765,7.636994,-2.0558963,3873.6296,1019.24243,474.82837,294.42078,227.40295,193.49869,166.12479,96.57933,72.59968,80.18088,74.5521,65.58954,54.36565,0.39015487,0.092420876,2673.271677,833012.8092,2550.06275,121766.932,5607.91609,2023583.939,0.111210212,0.005033508,0.12016339,0.001548506,3.3678968,399.05017,19.4958768,19.75789822,-0.019379952,0.009604011,3.07E-06,0.008961026,-2.18E-05,0.003099516
reggae_00049,reggae,30,95.703125,-121.49299,89.57814,23.786144,32.767933,8.857056,-2.6159663,6.6278014,1.7668997,-2.9514716,-3.0993512,-0.6974906,-5.4294267,-6.5477986,4112.6445,739.51733,434.29422,335.0066,139.25522,113.77943,81.26592,54.96347,55.217083,57.189243,44.534103,41.88122,43.801495,0.36961177,0.087754086,2322.93868,557297.1623,2804.179909,268283.9622,5452.133698,3426537.46,0.080739119,0.00242413,0.13286576,0.002228909,4.565981,651.0467,18.7449652,21.18935688,0.014394917,0.009916939,8.60E-06,0.010634136,-4.72E-06,0.003813577
reggae_00050,reggae,30,95.703125,-104.88102,66.38382,-2.3053358,24.606274,8.4148655,6.770361,1.6772854,5.1811647,1.0552062,2.1988103,2.956277,4.5823026,4.2084527,5370.381,1922.503,435.8035,330.30475,186.92557,198.89653,174.2603,158.13867,141.7948,100.83318,81.26023,64.072395,87.8459,0.46035033,0.08365332,2955.915439,1840841.591,2690.613294,281539.0292,5871.231164,5273195.343,0.127108831,0.008714251,0.13106836,0.004028406,4.345304,1770.5609,18.05379328,17.84561933,-0.017018617,0.00747225,-6.86E-06,0.011321862,-1.34E-06,0.005077778
reggae_00051,reggae,30,129.1992188,-154.96252,-1.5391539,22.38873,30.425213,2.1195714,28.596123,16.995514,13.418903,8.493891,6.4839697,9.772991,10.905425,2.1743824,6075.966,2522.215,764.4159,397.66714,184.98732,103.260124,130.36345,142.72455,68.59416,92.30266,59.758205,58.126446,65.36583,0.56960213,0.0730697,4276.113111,2496970.936,2877.526374,201444.8941,7677.036911,3493672.87,0.274829404,0.028689602,0.117365755,0.00328067,3.5032158,1385.5709,15.01039104,13.02376501,-0.009436371,0.000210752,0.000730238,0.002398267,0.001432721,0.010217452
reggae_00052,reggae,30,99.38401442,-85.30075,60.9427,34.79015,19.804203,16.71572,7.975334,9.312554,11.364072,1.3941991,-0.08794774,6.407763,3.629288,5.6768217,3301.3418,1176.6569,595.1285,419.26172,333.5211,201.96051,131.20514,118.24444,135.38109,90.04847,92.38224,72.94157,82.204865,0.5022181,0.08372472,3288.433291,1509936.257,3252.779179,220038.0071,7285.105948,3869632.982,0.134138267,0.009699242,0.1900278,0.008373493,9.978231,7837.418,16.25176564,13.74000735,-0.022529112,0.002938476,-0.001685998,0.016378805,0.001731297,0.013604902
reggae_00053,reggae,30,151.9990809,-251.39256,105.855774,2.2200246,32.484394,16.563274,8.290815,10.365557,5.5049367,0.86996204,8.355298,-0.6317739,9.898768,-1.8497396,7626.5806,1204.9514,1207.9762,284.93304,249.21376,146.19969,139.60703,93.79228,100.309654,73.13552,88.34038,69.542206,63.564606,0.4694101,0.089274876,2004.353847,1515174.61,2298.145722,517382.7944,4159.908179,6645179.844,0.089779502,0.007498803,0.063052826,0.001842516,1.3282418,309.0367,17.69940236,32.37180056,-0.001188706,0.003944126,6.39E-06,0.00252632,6.96E-05,0.001930423
reggae_00054,reggae,30,151.9990809,-182.1939,83.517006,4.8448935,12.6912,30.071642,17.201649,6.1039777,7.6934514,7.147,8.883384,-2.1501877,5.713592,1.4522558,6235.4434,1626.952,938.5479,416.38177,235.76451,170.74017,142.69006,121.493484,90.60816,72.64009,99.74137,63.442234,73.11898,0.39628837,0.093026556,2541.976882,1669241.677,2725.503663,536908.0058,5475.575223,7368031.009,0.101535667,0.00673613,0.09687516,0.002178551,2.5673203,475.95825,18.95718159,24.0367876,0.003950476,0.014484446,-0.005713916,0.007368147,-0.002757494,0.002167253
reggae_00055,reggae,30,129.1992188,-130.3925,84.28538,29.355722,23.84441,8.28788,13.86177,2.2291074,2.9254556,2.5764942,0.09832213,2.3406696,2.7464368,3.756128,4251.907,1137.8425,696.5216,317.16367,143.85632,74.436066,63.43877,60.982586,46.836876,56.22262,45.97923,31.664528,39.16477,0.461971,0.080975324,2525.883149,1017684.411,2840.031025,252564.1652,5595.957829,4951294.98,0.082227016,0.00293276,0.112905614,0.000662195,3.0150228,273.86557,17.14655876,15.57482052,0.005059729,0.004755559,-0.000284117,0.006691533,-0.001357578,0.003834428
reggae_00056,reggae,30,151.9990809,-162.50883,98.486626,-1.6052876,20.811714,12.058051,11.743512,6.093583,4.958358,1.7059443,3.0551608,-0.85991347,4.1205864,3.42566,6079.4824,1059.733,562.59924,363.53024,317.905,188.00162,139.17383,102.84111,115.30367,84.397835,72.78954,67.706696,67.68987,0.37026238,0.09318951,2174.104229,912795.8898,2460.904693,358691.6998,4659.646824,4679221.125,0.083184682,0.003063666,0.10052799,0.002471753,2.783465,433.93445,17.84531405,17.91209711,0.035369147,0.007037336,-0.005424547,0.007019953,-0.002669986,0.002693828
reggae_00057,reggae,30,95.703125,-177.29272,98.28518,14.708466,21.133085,14.941088,10.188181,4.97314,0.8437904,4.83046,6.869421,3.5429003,-0.35623595,0.57787687,6621.0186,1625.2117,678.37585,493.20306,256.4204,135.06589,153.44424,122.72046,134.58388,110.76652,69.924164,79.45651,84.33385,0.37290987,0.09511945,2170.729334,1075206.551,2577.523978,432031.2119,4776.804449,5829219.804,0.078898616,0.003269514,0.10334067,0.002296457,2.9416752,466.59012,18.68059727,22.93582444,0.005231044,0.010007507,-0.005078082,0.007060533,-0.003378452,0.002651677
reggae_00058,reggae,30,123.046875,-169.34058,83.9091,11.203278,12.134803,21.077204,9.533383,0.93636584,2.1945176,0.87566537,1.6430134,-0.4176584,0.7432359,-4.7871585,6941.7144,1056.6532,777.7989,298.33667,318.33524,183.39766,180.75055,122.41384,110.34348,140.81937,103.73227,81.53252,94.62946,0.37186235,0.09464799,2631.849036,1322142.582,2827.839241,332614.1753,5700.073866,5760953.941,0.112010283,0.007836766,0.09115262,0.001556297,2.1038694,222.56857,17.86779579,18.96285204,-0.004819254,0.004750482,-0.00093042,0.004227071,-0.001271881,0.003258695
reggae_00059,reggae,30,151.9990809,-93.51581,80.181656,-0.3042792,15.263566,4.3483276,9.056693,1.6918386,2.5480187,-4.297323,1.0002482,-1.696375,-2.9968734,2.2530196,3895.955,754.1988,398.5824,346.92633,275.72397,132.3319,317.75967,117.363884,119.411835,125.12074,87.98888,71.784035,75.77229,0.37597787,0.08556409,2671.943159,823589.076,2716.845927,203522.8358,5700.315531,3189571.98,0.117425594,0.00377055,0.12639175,0.001968318,3.7717252,383.2857,17.87225898,14.86752375,-0.006864043,0.009246516,-0.00094646,0.008534595,-0.001501768,0.004919417
reggae_00060,reggae,30,112.3471467,-301.43967,77.22314,-13.575449,39.304367,1.6029992,16.892714,-7.2503476,-3.6011548,1.1691408,-3.2648885,-8.437727,-3.6016147,-2.6015775,5550.062,1140.9388,525.80096,444.13593,255.74922,90.59989,219.1951,75.627464,80.605865,64.71143,77.295616,58.547638,95.909676,0.29911512,0.09176109,2395.785251,859528.2755,2301.000136,150369.5941,4792.52102,2211982.284,0.118532541,0.006045418,0.025837054,0.000341647,0.20813747,4.9845824,21.52581997,18.18193238,0.051612586,0.02864325,-0.002324782,0.000753338,-0.000201563,0.000101577
reggae_00061,reggae,30,92.28515625,-74.0531,58.0152,9.140951,29.258945,12.535322,-0.18953325,0.165297,1.3719069,-5.0914993,1.3520697,2.8511605,-1.560881,0.8852589,3050.9395,1041.579,716.2642,354.21814,261.60968,154.19266,173.63728,136.80275,197.32445,128.9685,113.70443,81.54931,82.037415,0.39536202,0.0932183,3122.938609,1223140.62,2918.221203,305605.217,6473.494189,4405210.459,0.133561551,0.006566507,0.18103953,0.00292579,7.519257,2371.6565,19.34724205,27.8302204,-0.02652164,0.005116112,-1.48E-06,0.017177973,-8.28E-05,0.010332982
reggae_00062,reggae,30,151.9990809,-265.69498,80.61592,9.722023,36.657085,27.836796,12.086828,15.014478,15.116937,6.558819,6.284592,7.486023,5.6445103,4.349679,7498.2246,1146.8624,668.73334,369.3333,193.3688,163.2648,135.13446,122.39583,74.7854,71.94533,97.5557,69.729805,53.806477,0.44482914,0.09742742,2113.391954,1134728.492,2595.217468,435778.6276,4785.929393,6025978.836,0.060882852,0.002927145,0.057322286,0.000938624,0.9696335,139.59914,17.75761164,17.06000577,-0.040916929,0.027357132,-0.00333093,0.002759389,-0.001911021,0.000710141
reggae_00063,reggae,30,92.28515625,-168.56569,109.54735,-20.666073,38.956314,7.960122,0.33540142,6.036591,4.086572,-1.3609743,0.11973303,0.24298766,0.35119838,5.3024573,4097.2607,817.7441,647.8458,323.38168,232.9368,128.2726,104.002495,77.809364,85.21034,84.42557,62.161625,67.79958,68.38156,0.41585445,0.08983275,1910.600644,504506.6978,2114.989523,340326.1513,3939.83451,2732695.609,0.083379692,0.002226559,0.097581275,0.002220125,2.6049712,550.34625,18.48319246,20.84448629,0.003825986,0.005756489,-0.002133451,0.007501461,-0.001985792,0.001663028
reggae_00064,reggae,30,172.265625,-70.11165,54.362183,15.596424,19.821365,27.00525,13.251235,0.70048463,10.075649,6.6888304,-0.3047304,2.978181,6.0232983,1.0923579,3142.2937,814.3959,749.26904,272.3741,202.97192,170.89978,190.30754,121.86349,112.52184,119.57372,121.534996,66.79534,83.8238,0.41680506,0.098635785,3094.022209,1053680.844,3135.978099,198315.2555,6973.949496,3405585.676,0.10088072,0.007607039,0.26777142,0.007311786,17.821999,22475.66,20.14568357,28.68375927,0.008019921,0.019511631,3.19E-06,0.06340916,2.84E-05,0.007293694
reggae_00065,reggae,30,89.10290948,-66.18777,97.88822,-18.8181,26.937904,14.0201845,6.0293303,9.445992,10.570344,-0.13658704,8.126069,10.5418215,8.009013,3.8083315,6980.135,1804.0627,569.07056,306.6241,249.61794,239.69614,170.32541,105.93246,129.04787,104.33965,147.0425,109.337524,64.518166,0.37581554,0.09548588,2080.89981,882363.0018,2264.825595,439598.2851,4366.306931,4257191.044,0.082819983,0.002761344,0.29808503,0.014599906,22.46731,31529.623,18.12511373,18.51463408,-0.027422678,0.011872348,-0.000437251,0.062246174,0.000278321,0.020015318
reggae_00066,reggae,30,161.4990234,-147.08932,120.0933,-21.591429,39.640545,6.9491506,15.087431,-1.008193,15.945317,2.5432343,4.5108314,0.022952054,4.332127,4.638779,3535.091,953.5654,430.04752,337.81012,177.35345,167.12758,194.96936,121.60415,126.9122,118.23768,109.44449,95.88407,68.38101,0.3892008,0.09312512,1629.391676,335367.9148,1886.700234,148019.1155,3259.121959,1427720.596,0.067111839,0.001280235,0.12912783,0.002653695,4.3652515,1210.5183,19.83277381,26.82853391,0.022197537,0.005081328,2.15E-07,0.009713405,1.07E-05,0.004505538
reggae_00067,reggae,30,161.4990234,-132.95238,117.09168,-2.7986,22.529333,25.91985,0.29016033,13.511026,3.3958857,4.522271,0.54295677,-0.07208136,5.0957727,-0.15914744,2455.1821,561.5245,322.54514,207.17937,181.03088,128.56494,107.300865,87.08412,60.10334,70.60595,60.85866,46.45169,48.475243,0.39610007,0.08992337,1729.22151,271648.9432,2362.46842,195754.4207,3520.153714,1932809.157,0.060497745,0.001058006,0.14007322,0.001969039,4.9740434,1080.5416,17.91226428,16.27440542,0.016297131,0.006659695,-0.000186783,0.014056114,-0.000430383,0.002678719
reggae_00068,reggae,30,135.9991776,-194.80711,83.02939,-0.7573576,32.3753,2.8250601,23.16773,2.966824,14.221725,8.545363,10.447763,7.0688815,8.804686,1.4087901,6078.9175,1399.9526,494.18314,376.10034,216.96442,147.2091,291.62045,99.03227,110.5997,156.90306,110.858864,81.30502,63.436066,0.35864207,0.10027586,2104.945897,897936.7451,2311.397477,196642.2759,4381.623505,3184910.552,0.077861585,0.003108869,0.095324196,0.001788347,2.4246104,362.72137,19.86113503,24.14001671,0.003023138,0.007202924,-7.59E-06,0.007136167,4.87E-05,0.001690082
reggae_00069,reggae,30,143.5546875,-142.78154,83.62423,21.906212,33.849457,4.624049,4.1626973,1.9368715,21.812685,-5.9423456,0.50014156,17.423235,-11.433122,10.545723,4461.9487,993.29974,628.87396,296.56543,291.8116,187.25726,123.25316,82.88226,83.612366,95.75812,83.8628,68.80158,71.96401,0.36254436,0.08896938,2461.457562,949406.7962,2683.171028,179087.3738,5288.368022,3089124.851,0.08041448,0.00315653,0.12575796,0.001496227,3.7974784,581.91003,19.22645889,19.96806354,-0.030653852,0.011555033,-8.35E-07,0.012148628,1.38E-05,0.002033238
reggae_00070,reggae,30,172.265625,-136.78912,75.5919,-5.3334703,23.440128,0.7612742,12.292592,4.4802775,5.1578503,-0.07490875,9.033965,4.902392,2.3301923,5.475173,5023.123,746.58826,497.6168,414.00763,219.4659,124.48372,166.9518,118.26819,83.13858,107.67297,115.88787,93.67284,93.2578,0.3805537,0.09629006,2288.931418,569870.2246,2534.041313,209653.1545,5006.536393,2512340.235,0.060999631,0.001180382,0.14901283,0.001794539,5.4794,1789.304,19.81161907,33.80794884,0.005387489,0.013799032,-2.58E-06,0.017841874,-8.66E-06,0.00313707
reggae_00071,reggae,30,143.5546875,-141.76732,44.179897,21.717089,43.29201,21.74255,11.178962,3.543304,15.015563,-1.7441003,6.435994,6.9099855,0.7032584,3.9693098,8530.745,2173.1433,597.5957,398.69174,383.7583,258.65344,206.59619,107.13922,116.60766,99.188034,126.94899,112.75213,97.94946,0.40891767,0.0966244,3109.580609,1815677.513,2852.420967,268591.106,6392.311347,4789589.236,0.121666309,0.010875552,0.15084101,0.00489742,5.6380596,3268.2122,19.58241361,29.82719999,0.029530927,0.007803881,-1.01E-06,0.013438583,0.000100175,0.009760278
reggae_00072,reggae,30,112.3471467,-94.140526,68.22994,3.9754806,7.6313868,12.791034,-3.185735,-3.9074442,3.8176005,-6.121651,-0.3518423,0.3375633,-4.6744213,-3.0098026,6264.291,1070.9541,743.5035,506.8571,393.3334,209.25223,189.18523,141.6212,165.37451,126.94829,154.5675,87.26381,94.51331,0.43271822,0.086012155,3086.186001,1296085.495,2974.0654,271691.774,6572.160259,4654037.701,0.136075141,0.007491134,0.14293236,0.004753704,5.356118,2204.0593,17.97907663,27.16997177,-0.001429599,0.004249381,-1.56E-06,0.008985404,-5.86E-05,0.009513884
reggae_00073,reggae,30,172.265625,-105.88101,87.996155,19.372707,30.624931,10.024096,18.020147,3.6549273,8.923996,5.8252344,8.8736725,5.6649575,10.555123,5.901164,1975.5513,754.49054,486.72464,246.69989,212.5381,103.38083,90.13662,74.66218,70.339355,75.00934,53.681896,37.36964,48.722225,0.44946608,0.09043455,2153.295151,658613.937,2667.525535,264787.9304,5073.910985,3347757.164,0.051066963,0.000872871,0.19222166,0.001306045,8.884877,2954.9104,17.9794621,22.97403477,-0.019764986,0.020346655,3.79E-06,0.026072241,-1.07E-05,0.004193085
reggae_00074,reggae,30,172.265625,-105.86871,88.181656,19.302423,30.579695,9.9836855,17.954727,3.6897566,8.92259,5.854974,8.851583,5.6235914,10.514843,5.916853,1975.8324,749.79016,484.45132,247.66617,214.23901,103.65939,91.27868,74.97431,70.602425,75.40464,54.037502,37.054375,48.883022,0.45464915,0.093030445,2148.603575,654004.5271,2665.358067,263487.2712,5064.427709,3328423.726,0.051022745,0.000876832,0.19221866,0.001307283,8.884614,2954.7075,17.95424375,23.03023346,-0.026757811,0.022781287,4.44E-06,0.026070962,-1.42E-05,0.004187278
reggae_00075,reggae,30,143.5546875,-63.8221,88.25405,-27.603098,18.600967,-3.5774837,5.1981163,0.9838292,8.05298,-4.396183,2.2758756,4.1544557,-2.2084978,10.266527,2769.6077,702.114,572.8078,258.20978,411.18842,124.27381,117.919106,124.4071,88.85754,74.09375,94.44168,56.75464,70.91716,0.38970286,0.090739295,2481.191326,433641.7374,2323.804036,182917.0543,4846.387361,2006204.25,0.13506003,0.003009196,0.17095791,0.006635245,7.1122494,2517.0667,18.13516365,19.65882415,0.017899569,0.008287729,1.71E-05,0.01807244,0.000190966,0.008173413
reggae_00076,reggae,30,161.4990234,-105.70985,76.10178,19.510614,36.709297,3.7498503,11.684267,0.07589334,7.092368,7.6598434,10.457497,0.9903632,-2.1993623,-1.5104166,9076.534,1814.2931,736.0759,297.3332,238.59366,185.98569,122.141846,119.52714,138.5457,126.04465,122.68958,74.85359,87.85268,0.44042617,0.09434418,2456.154409,1480418.343,2559.741098,313650.4014,5054.527769,5361783.004,0.088272331,0.005829623,0.21068911,0.006638125,11.122156,7822.5903,18.05893268,22.63602254,0.028790546,0.007794629,-3.24E-05,0.030434798,-0.00035362,0.012782911
